CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_level,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,new,new2
709787733,Existing Customer,54,F,E,4,College,Single,Unknown,Blue,48,3,2,9723,1307,4043,76,College Unknown,6
715109508,Existing Customer,44,F,D,3,College,Married,Unknown,Blue,36,3,4,8729,1427,5347,96,College Unknown,6
826266483,Existing Customer,39,F,C,2,College,Single,Unknown,Blue,35,6,2,10600,598,4586,81,College Unknown,6
715297908,Attrited Customer,41,F,E,4,College,Unknown,Unknown,Blue,22,4,3,1438.3,1125,2534,52,College Unknown,6
709505808,Attrited Customer,45,F,D,3,College,Single,Unknown,Blue,33,5,4,4345,2198,1918,31,College Unknown,6
711535158,Attrited Customer,46,F,B,1,College,Unknown,Unknown,Blue,35,5,3,2197,461,1955,42,College Unknown,6
789599283,Existing Customer,44,F,D,3,College,Divorced,Unknown,Blue,38,5,2,2002,1448,3406,62,College Unknown,6
714771708,Existing Customer,36,F,A,0,College,Unknown,Unknown,Blue,26,5,3,4692,0,4281,69,College Unknown,6
788786208,Existing Customer,46,F,C,2,College,Married,Unknown,Blue,27,6,3,9881,1794,4725,85,College Unknown,6
803805483,Existing Customer,46,F,D,3,College,Married,Unknown,Blue,40,3,3,10600,0,4697,67,College Unknown,6
717903108,Existing Customer,57,F,B,1,College,Single,Unknown,Blue,46,6,1,4283,488,4689,65,College Unknown,6
715821183,Existing Customer,42,F,E,4,College,Married,Unknown,Blue,23,3,2,7102,0,4083,68,College Unknown,6
814586958,Existing Customer,43,F,C,2,College,Divorced,Unknown,Blue,38,4,2,3264,2042,4624,75,College Unknown,6
712507758,Existing Customer,36,F,C,2,College,Unknown,Unknown,Blue,24,6,3,3448,1903,5471,87,College Unknown,6
720644883,Existing Customer,53,F,B,1,College,Married,Unknown,Blue,40,3,1,4941,1867,5104,87,College Unknown,6
789179583,Existing Customer,28,F,B,1,College,Divorced,Unknown,Blue,17,5,2,11881,1488,4865,87,College Unknown,6
818901708,Existing Customer,41,F,E,4,College,Divorced,Unknown,Blue,36,3,1,1438.3,0,4539,90,College Unknown,6
713850783,Existing Customer,56,F,B,1,College,Married,Unknown,Blue,36,6,2,4263,0,4876,70,College Unknown,6
749571633,Existing Customer,44,F,C,2,College,Unknown,Unknown,Blue,37,4,3,5589,1336,4262,75,College Unknown,6
721181883,Existing Customer,30,F,A,0,College,Single,Unknown,Blue,18,4,3,9641,0,4710,75,College Unknown,6
710423358,Existing Customer,35,F,B,1,College,Unknown,Unknown,Blue,29,4,3,1438.3,966,5249,81,College Unknown,6
712137033,Existing Customer,52,F,C,2,College,Married,Unknown,Blue,45,5,2,2737,1719,4725,63,College Unknown,6
712613808,Existing Customer,45,F,F,5,College,Single,Unknown,Blue,32,3,3,5999,658,4283,69,College Unknown,6
720482583,Existing Customer,52,F,B,1,College,Married,Unknown,Blue,43,3,1,10431,2163,4598,69,College Unknown,6
718279983,Existing Customer,49,F,B,1,College,Married,Unknown,Blue,36,1,2,5039,2489,4770,74,College Unknown,6
712662783,Attrited Customer,43,F,C,2,College,Married,Unknown,Blue,36,1,6,3793,2517,2577,57,College Unknown,6
771594783,Attrited Customer,56,F,B,1,College,Married,Unknown,Blue,44,2,4,1438.3,0,2264,37,College Unknown,6
708514383,Existing Customer,38,F,C,2,College,Married,Unknown,Blue,29,2,0,3809,1172,4314,81,College Unknown,6
715534083,Existing Customer,46,F,C,2,College,Single,Unknown,Blue,33,2,1,2168,1334,4043,73,College Unknown,6
789507408,Existing Customer,48,F,D,3,College,Unknown,Unknown,Blue,40,2,1,2337,0,5203,90,College Unknown,6
799711833,Existing Customer,50,F,D,3,College,Married,Unknown,Blue,44,2,3,24735,2296,7910,95,College Unknown,6
711736083,Attrited Customer,47,F,E,4,College,Divorced,Unknown,Blue,36,4,3,6769,274,4885,54,College Unknown,6
719768658,Existing Customer,31,F,A,0,College,Married,Unknown,Silver,24,2,1,34516,2032,14544,104,College Unknown,6
718496283,Existing Customer,42,F,B,1,College,Single,Unknown,Silver,31,6,3,30770,2228,15998,121,College Unknown,6
708964683,Existing Customer,48,F,E,4,College,Unknown,Unknown,Blue,36,3,1,3310,0,14542,89,College Unknown,6
710816358,Existing Customer,29,M,B,1,Post-Graduate,Married,Less than $40K,Blue,18,4,2,2963,1466,2523,48,Post-Graduate Less than $40K,29
779100408,Existing Customer,33,F,B,1,Post-Graduate,Married,Less than $40K,Blue,15,6,0,1741,1328,2629,61,Post-Graduate Less than $40K,29
769463433,Existing Customer,41,F,C,2,Post-Graduate,Single,Less than $40K,Blue,35,6,2,8666,0,3593,71,Post-Graduate Less than $40K,29
713267133,Existing Customer,41,F,F,5,Post-Graduate,Married,Less than $40K,Blue,33,3,2,6519,851,3088,65,Post-Graduate Less than $40K,29
720338658,Existing Customer,56,F,D,3,Post-Graduate,Single,Less than $40K,Blue,42,3,2,2490,1623,2998,60,Post-Graduate Less than $40K,29
716177583,Existing Customer,58,F,B,1,Post-Graduate,Single,Less than $40K,Blue,36,6,4,1438.3,0,4722,89,Post-Graduate Less than $40K,29
709627983,Existing Customer,56,F,D,3,Post-Graduate,Single,Less than $40K,Blue,36,4,0,2535,1699,4497,68,Post-Graduate Less than $40K,29
708222558,Existing Customer,37,F,C,2,Post-Graduate,Married,Less than $40K,Blue,36,6,3,2310,1513,4191,77,Post-Graduate Less than $40K,29
715725858,Existing Customer,43,F,D,3,Post-Graduate,Single,Less than $40K,Blue,26,6,2,2256,1346,4893,76,Post-Graduate Less than $40K,29
720064158,Existing Customer,51,F,D,3,Post-Graduate,Married,Less than $40K,Blue,36,4,3,1438.3,0,4323,70,Post-Graduate Less than $40K,29
713996283,Existing Customer,32,F,C,2,Post-Graduate,Single,Less than $40K,Blue,36,4,1,2352,2176,5209,93,Post-Graduate Less than $40K,29
715328658,Attrited Customer,41,F,F,5,Post-Graduate,Married,Less than $40K,Blue,36,5,3,1495,0,2622,70,Post-Graduate Less than $40K,29
794172033,Attrited Customer,58,F,B,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,3,1817,0,2347,45,Post-Graduate Less than $40K,29
757643733,Existing Customer,42,F,C,2,Post-Graduate,Single,Less than $40K,Blue,35,6,2,3223,0,4916,79,Post-Graduate Less than $40K,29
712855683,Existing Customer,50,F,C,2,Post-Graduate,Married,Less than $40K,Blue,36,1,2,3350,1335,4906,89,Post-Graduate Less than $40K,29
713364783,Existing Customer,42,F,B,1,Post-Graduate,Single,Less than $40K,Blue,28,3,0,3453,1010,8108,85,Post-Graduate Less than $40K,29
721445658,Existing Customer,52,F,C,2,Post-Graduate,Single,Less than $40K,Blue,34,3,3,6265,1677,8162,89,Post-Graduate Less than $40K,29
718045008,Attrited Customer,31,M,A,0,Post-Graduate,Married,Less than $40K,Blue,21,1,2,3768,0,6639,71,Post-Graduate Less than $40K,29
712912233,Existing Customer,50,F,A,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3,1,3468,2221,14222,122,Post-Graduate Less than $40K,29
772532208,Attrited Customer,51,F,C,2,Doctorate,Married,Less than $40K,Blue,41,2,3,6630,916,842,24,Doctorate Less than $40K,11
804437658,Existing Customer,42,F,D,3,Doctorate,Married,Less than $40K,Blue,36,4,1,9778,2154,3413,66,Doctorate Less than $40K,11
717733158,Existing Customer,43,F,D,3,Doctorate,Married,Less than $40K,Blue,29,4,3,3186,2517,4197,84,Doctorate Less than $40K,11
713949858,Attrited Customer,39,F,C,2,Doctorate,Married,Less than $40K,Blue,36,4,4,1438.3,886,1674,42,Doctorate Less than $40K,11
715893633,Existing Customer,47,F,E,4,Doctorate,Single,Less than $40K,Blue,36,4,2,2193,1084,4755,81,Doctorate Less than $40K,11
710015733,Attrited Customer,41,F,B,1,Doctorate,Divorced,Less than $40K,Blue,30,3,1,2029,621,3142,37,Doctorate Less than $40K,11
712987608,Existing Customer,51,F,C,2,Doctorate,Single,Less than $40K,Blue,40,3,3,1438.3,1153,4263,84,Doctorate Less than $40K,11
817892208,Existing Customer,35,F,C,2,Doctorate,Single,Less than $40K,Blue,30,5,1,1438.3,0,4006,72,Doctorate Less than $40K,11
793842558,Existing Customer,39,F,D,3,Doctorate,Married,Less than $40K,Blue,33,6,2,2001,1430,4509,69,Doctorate Less than $40K,11
817337958,Existing Customer,48,F,F,5,Doctorate,Married,Less than $40K,Blue,33,2,3,5814,1176,3796,74,Doctorate Less than $40K,11
713726958,Attrited Customer,40,F,D,3,Doctorate,Married,Less than $40K,Blue,21,5,2,1728,0,2191,38,Doctorate Less than $40K,11
771752508,Existing Customer,40,F,D,3,Doctorate,Married,Less than $40K,Blue,29,1,1,4660,1844,8571,84,Doctorate Less than $40K,11
780466533,Existing Customer,54,M,D,3,Doctorate,Married,$120K +,Blue,41,3,0,21592,1676,1873,52,Doctorate $120K +,7
719459358,Existing Customer,52,M,B,1,Doctorate,Married,$120K +,Blue,41,4,2,33864,989,1751,48,Doctorate $120K +,7
717090183,Existing Customer,60,M,B,1,Doctorate,Married,$120K +,Blue,50,6,2,21697,2144,2117,48,Doctorate $120K +,7
710722908,Existing Customer,53,M,D,3,Doctorate,Single,$120K +,Blue,36,3,0,30883,1694,1267,23,Doctorate $120K +,7
715127208,Existing Customer,48,M,D,3,Doctorate,Divorced,$120K +,Blue,36,4,2,34516,2517,1699,48,Doctorate $120K +,7
789079758,Existing Customer,44,M,E,4,Doctorate,Unknown,$120K +,Blue,32,3,3,34516,1356,1531,48,Doctorate $120K +,7
780094008,Existing Customer,55,M,D,3,Doctorate,Married,$120K +,Blue,40,4,1,12875,1119,1624,40,Doctorate $120K +,7
809984133,Existing Customer,37,M,C,2,Doctorate,Single,$120K +,Blue,32,3,5,32056,1887,2730,68,Doctorate $120K +,7
778148283,Existing Customer,48,M,C,2,Doctorate,Single,$120K +,Blue,41,5,1,20148,1084,3921,74,Doctorate $120K +,7
714967233,Attrited Customer,52,M,C,2,Doctorate,Married,$120K +,Blue,34,3,3,11188,0,2109,47,Doctorate $120K +,7
708849858,Existing Customer,44,M,D,3,Doctorate,Single,$120K +,Blue,35,4,5,14028,1435,3683,73,Doctorate $120K +,7
714216033,Existing Customer,51,M,D,3,Doctorate,Married,$120K +,Blue,42,4,2,11600,738,3488,80,Doctorate $120K +,7
719816583,Attrited Customer,46,M,D,3,Doctorate,Married,$120K +,Blue,38,3,2,8989,552,2309,49,Doctorate $120K +,7
710445183,Existing Customer,44,M,F,5,Doctorate,Single,$120K +,Blue,31,5,2,7567,2496,4076,60,Doctorate $120K +,7
780199233,Existing Customer,33,M,C,2,Doctorate,Single,$120K +,Blue,23,5,1,14914,1102,4478,87,Doctorate $120K +,7
708710283,Existing Customer,45,M,F,5,Doctorate,Married,$120K +,Silver,36,6,4,34516,2038,4067,75,Doctorate $120K +,7
709165533,Existing Customer,47,M,D,3,Doctorate,Unknown,$120K +,Blue,41,6,2,6143,1151,4330,72,Doctorate $120K +,7
719556558,Existing Customer,46,M,C,2,Doctorate,Married,$120K +,Blue,34,6,1,3499,1759,3972,67,Doctorate $120K +,7
818459733,Attrited Customer,41,M,D,3,Doctorate,Single,$120K +,Blue,26,3,2,9220,0,2276,32,Doctorate $120K +,7
808747233,Attrited Customer,50,M,C,2,Doctorate,Married,$120K +,Silver,45,6,3,34516,0,2573,55,Doctorate $120K +,7
717502083,Attrited Customer,41,M,D,3,Doctorate,Single,$120K +,Blue,28,4,3,6314,0,2718,44,Doctorate $120K +,7
792098883,Existing Customer,37,M,C,2,Doctorate,Single,$120K +,Blue,31,2,3,2360,1204,3696,82,Doctorate $120K +,7
708153558,Existing Customer,46,M,F,5,Doctorate,Divorced,$120K +,Blue,31,1,2,34516,1802,7936,101,Doctorate $120K +,7
716704158,Existing Customer,50,M,B,1,Doctorate,Married,$120K +,Blue,39,2,2,34516,2517,8087,86,Doctorate $120K +,7
709619433,Existing Customer,52,M,C,2,Doctorate,Married,$120K +,Blue,44,1,2,34516,1382,8604,108,Doctorate $120K +,7
720086358,Existing Customer,58,M,C,2,Doctorate,Married,$120K +,Blue,48,2,1,12648,1604,14465,125,Doctorate $120K +,7
758753283,Attrited Customer,52,M,D,3,Doctorate,Married,$120K +,Blue,45,1,3,34516,550,7341,71,Doctorate $120K +,7
809608533,Existing Customer,49,F,E,4,Post-Graduate,Single,Unknown,Blue,44,6,2,18206,1586,1439,48,Post-Graduate Unknown,30
719514783,Existing Customer,39,F,D,3,Post-Graduate,Unknown,Unknown,Blue,26,6,4,3209,2517,1292,37,Post-Graduate Unknown,30
719628033,Existing Customer,33,F,B,1,Post-Graduate,Married,Unknown,Blue,36,5,3,4134,1130,2475,52,Post-Graduate Unknown,30
806894133,Existing Customer,34,F,D,3,Post-Graduate,Single,Unknown,Blue,29,3,4,1617,1347,2546,55,Post-Graduate Unknown,30
807275733,Existing Customer,27,M,A,0,Post-Graduate,Single,Unknown,Blue,22,5,2,7130,873,2498,37,Post-Graduate Unknown,30
713745783,Existing Customer,29,F,A,0,Post-Graduate,Single,Unknown,Gold,36,4,4,34516,1452,2336,49,Post-Graduate Unknown,30
721027083,Existing Customer,47,F,E,4,Post-Graduate,Single,Unknown,Blue,36,6,0,3054,1862,3543,87,Post-Graduate Unknown,30
714931458,Existing Customer,52,F,C,2,Post-Graduate,Single,Unknown,Blue,42,3,3,1438.3,0,4102,78,Post-Graduate Unknown,30
712450008,Attrited Customer,50,F,C,2,Post-Graduate,Married,Unknown,Blue,36,5,4,4045,0,2438,41,Post-Graduate Unknown,30
714427608,Existing Customer,45,F,F,5,Post-Graduate,Married,Unknown,Blue,29,5,1,2555,681,4888,78,Post-Graduate Unknown,30
716023533,Existing Customer,49,F,B,1,Post-Graduate,Single,Unknown,Blue,39,6,2,2880,1996,4334,81,Post-Graduate Unknown,30
717094758,Existing Customer,40,F,E,4,Post-Graduate,Married,Unknown,Blue,29,5,1,8823,0,4453,84,Post-Graduate Unknown,30
711363258,Existing Customer,49,F,B,1,Post-Graduate,Married,Unknown,Blue,39,6,1,4821,0,4680,77,Post-Graduate Unknown,30
818699208,Attrited Customer,47,F,E,4,Post-Graduate,Married,Unknown,Blue,42,4,4,6451,0,2400,43,Post-Graduate Unknown,30
717405408,Existing Customer,31,F,A,0,Post-Graduate,Single,Unknown,Blue,18,3,0,3934,1911,4143,82,Post-Graduate Unknown,30
708128733,Existing Customer,50,F,D,3,Post-Graduate,Single,Unknown,Blue,36,5,3,1814,0,5014,99,Post-Graduate Unknown,30
720563958,Existing Customer,48,F,D,3,Post-Graduate,Married,Unknown,Blue,38,6,3,4025,0,4445,92,Post-Graduate Unknown,30
822127008,Existing Customer,50,F,B,1,Post-Graduate,Married,Unknown,Blue,46,2,1,19349,615,4351,79,Post-Graduate Unknown,30
720033033,Existing Customer,53,F,C,2,Post-Graduate,Single,Unknown,Blue,41,2,3,15101,1396,13545,96,Post-Graduate Unknown,30
709315383,Existing Customer,31,F,A,0,Post-Graduate,Single,Unknown,Blue,36,3,1,26423,0,13575,108,Post-Graduate Unknown,30
711663858,Existing Customer,28,M,B,1,Post-Graduate,Single,Unknown,Blue,13,4,3,20030,1204,15862,127,Post-Graduate Unknown,30
711551958,Attrited Customer,59,M,C,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,3,1438.3,0,844,24,Post-Graduate $60K - $80K,27
720248208,Existing Customer,47,M,D,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,0,5731,1577,1554,26,Post-Graduate $60K - $80K,27
757266933,Existing Customer,52,M,C,2,Post-Graduate,Married,$60K - $80K,Blue,45,4,4,11819,929,2431,46,Post-Graduate $60K - $80K,27
799498158,Existing Customer,31,M,B,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,3,2685,1580,1642,36,Post-Graduate $60K - $80K,27
713983308,Existing Customer,60,M,A,0,Post-Graduate,Married,$60K - $80K,Blue,49,5,4,3182,1928,1233,35,Post-Graduate $60K - $80K,27
719320833,Existing Customer,39,M,C,2,Post-Graduate,Married,$60K - $80K,Blue,36,6,2,5471,2056,1992,46,Post-Graduate $60K - $80K,27
772669833,Existing Customer,43,M,D,3,Post-Graduate,Single,$60K - $80K,Blue,33,4,2,16037,0,3048,70,Post-Graduate $60K - $80K,27
770778108,Existing Customer,49,M,E,4,Post-Graduate,Married,$60K - $80K,Blue,35,4,3,2527,1419,3585,68,Post-Graduate $60K - $80K,27
819363708,Existing Customer,43,M,B,1,Post-Graduate,Single,$60K - $80K,Blue,38,4,3,2387,1482,3909,67,Post-Graduate $60K - $80K,27
709127808,Existing Customer,48,M,D,3,Post-Graduate,Divorced,$60K - $80K,Blue,35,5,1,6243,1331,3502,57,Post-Graduate $60K - $80K,27
779363283,Existing Customer,48,M,D,3,Post-Graduate,Single,$60K - $80K,Blue,34,4,2,12391,784,4376,86,Post-Graduate $60K - $80K,27
713334483,Attrited Customer,46,M,B,1,Post-Graduate,Single,$60K - $80K,Blue,32,5,3,8766,0,2263,35,Post-Graduate $60K - $80K,27
716570958,Attrited Customer,50,M,D,3,Post-Graduate,Divorced,$60K - $80K,Blue,36,3,3,14409,511,2351,39,Post-Graduate $60K - $80K,27
709621008,Existing Customer,48,M,F,5,Post-Graduate,Single,$60K - $80K,Blue,30,6,2,5826,1482,4135,76,Post-Graduate $60K - $80K,27
713953383,Attrited Customer,50,M,B,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,2,2317,0,2214,41,Post-Graduate $60K - $80K,27
720518283,Existing Customer,50,M,C,2,Post-Graduate,Single,$60K - $80K,Blue,36,1,2,2296,1371,5483,77,Post-Graduate $60K - $80K,27
720962208,Attrited Customer,42,M,C,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2476,2250,4659,48,Post-Graduate $60K - $80K,27
719714658,Attrited Customer,61,M,A,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,2,12218,0,5272,62,Post-Graduate $60K - $80K,27
708873183,Existing Customer,47,M,C,2,Post-Graduate,Single,$60K - $80K,Blue,39,1,2,17575,618,15473,128,Post-Graduate $60K - $80K,27
716987358,Attrited Customer,29,M,A,0,Post-Graduate,Divorced,$60K - $80K,Blue,15,2,3,8022,0,5660,59,Post-Graduate $60K - $80K,27
715311183,Existing Customer,35,M,C,2,Post-Graduate,Single,$60K - $80K,Blue,24,2,1,3388,1659,13557,100,Post-Graduate $60K - $80K,27
789237333,Existing Customer,47,M,E,4,Post-Graduate,Divorced,$60K - $80K,Blue,36,4,5,20237,1593,15041,102,Post-Graduate $60K - $80K,27
778867533,Attrited Customer,59,F,A,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,1,1438.3,0,689,23,Post-Graduate $40K - $60K,26
712459233,Existing Customer,59,F,B,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,1944,1346,1960,57,Post-Graduate $40K - $60K,26
716829483,Existing Customer,39,F,D,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,2,3249,2217,1988,36,Post-Graduate $40K - $60K,26
785114808,Existing Customer,46,M,C,2,Post-Graduate,Single,$40K - $60K,Silver,40,4,2,15459,0,1419,30,Post-Graduate $40K - $60K,26
719863758,Existing Customer,49,F,D,3,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,1869,758,1549,34,Post-Graduate $40K - $60K,26
720484908,Existing Customer,65,F,B,1,Post-Graduate,Married,$40K - $60K,Blue,52,5,3,2155,0,1655,27,Post-Graduate $40K - $60K,26
716198358,Existing Customer,33,F,E,4,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2372,1887,1852,55,Post-Graduate $40K - $60K,26
715511658,Existing Customer,49,F,F,5,Post-Graduate,Unknown,$40K - $60K,Blue,39,3,4,4568,0,1431,27,Post-Graduate $40K - $60K,26
770769483,Existing Customer,35,M,C,2,Post-Graduate,Married,$40K - $60K,Blue,21,3,3,2256,775,1749,33,Post-Graduate $40K - $60K,26
755953308,Existing Customer,62,F,A,0,Post-Graduate,Married,$40K - $60K,Blue,55,6,4,2644,2207,1194,30,Post-Graduate $40K - $60K,26
716757033,Existing Customer,37,M,E,4,Post-Graduate,Married,$40K - $60K,Blue,27,5,4,6859,1766,3045,56,Post-Graduate $40K - $60K,26
751450008,Existing Customer,41,M,B,1,Post-Graduate,Single,$40K - $60K,Blue,32,3,4,10266,1390,1720,42,Post-Graduate $40K - $60K,26
717138558,Existing Customer,28,M,A,0,Post-Graduate,Married,$40K - $60K,Blue,16,5,3,3665,0,1813,31,Post-Graduate $40K - $60K,26
720706008,Existing Customer,30,M,C,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,5,4533,1977,2679,69,Post-Graduate $40K - $60K,26
789597408,Existing Customer,39,F,B,1,Post-Graduate,Single,$40K - $60K,Silver,32,5,3,17814,0,4712,76,Post-Graduate $40K - $60K,26
721268133,Existing Customer,44,M,D,3,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,11366,2109,3495,70,Post-Graduate $40K - $60K,26
720753183,Existing Customer,48,M,C,2,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,9617,2035,4247,76,Post-Graduate $40K - $60K,26
719301258,Existing Customer,61,M,A,0,Post-Graduate,Single,$40K - $60K,Silver,42,4,2,15939,0,3982,68,Post-Graduate $40K - $60K,26
787532808,Existing Customer,41,M,E,4,Post-Graduate,Married,$40K - $60K,Silver,30,6,3,16386,2236,3293,66,Post-Graduate $40K - $60K,26
711423558,Existing Customer,60,F,B,1,Post-Graduate,Single,$40K - $60K,Blue,50,4,2,4606,0,4181,63,Post-Graduate $40K - $60K,26
710863308,Existing Customer,48,M,E,4,Post-Graduate,Married,$40K - $60K,Blue,29,6,2,2916,1074,4020,84,Post-Graduate $40K - $60K,26
721276383,Existing Customer,47,F,C,2,Post-Graduate,Divorced,$40K - $60K,Blue,33,6,3,5624,1216,3843,66,Post-Graduate $40K - $60K,26
717575958,Attrited Customer,50,F,B,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,1694,479,2349,42,Post-Graduate $40K - $60K,26
715954158,Attrited Customer,48,M,D,3,Post-Graduate,Married,$40K - $60K,Blue,36,3,4,2954,931,2433,29,Post-Graduate $40K - $60K,26
715315008,Existing Customer,40,M,E,4,Post-Graduate,Single,$40K - $60K,Blue,30,6,2,4640,1555,3870,70,Post-Graduate $40K - $60K,26
713394858,Existing Customer,48,M,C,2,Post-Graduate,Married,$40K - $60K,Blue,34,4,2,4776,0,4581,60,Post-Graduate $40K - $60K,26
708499608,Existing Customer,49,M,F,5,Post-Graduate,Single,$40K - $60K,Silver,36,6,2,15525,1299,4042,78,Post-Graduate $40K - $60K,26
714667608,Existing Customer,47,M,F,5,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,6043,0,4256,78,Post-Graduate $40K - $60K,26
711428733,Existing Customer,50,F,D,3,Post-Graduate,Divorced,$40K - $60K,Blue,39,3,2,3028,1339,4144,64,Post-Graduate $40K - $60K,26
715784808,Existing Customer,57,F,E,4,Post-Graduate,Single,$40K - $60K,Blue,48,4,1,2576,1678,3913,86,Post-Graduate $40K - $60K,26
769883733,Attrited Customer,46,M,D,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,2,2344,0,2098,31,Post-Graduate $40K - $60K,26
803197833,Existing Customer,49,F,B,1,Post-Graduate,Divorced,$40K - $60K,Blue,44,6,2,2597,1871,3637,69,Post-Graduate $40K - $60K,26
787558683,Existing Customer,45,F,E,4,Post-Graduate,Single,$40K - $60K,Blue,35,3,2,1850,621,4234,74,Post-Graduate $40K - $60K,26
721317333,Existing Customer,40,F,E,4,Post-Graduate,Single,$40K - $60K,Blue,31,4,1,2383,1828,4759,75,Post-Graduate $40K - $60K,26
713709258,Existing Customer,43,M,D,3,Post-Graduate,Single,$40K - $60K,Blue,32,3,2,2142,1369,4424,88,Post-Graduate $40K - $60K,26
809127858,Existing Customer,51,F,B,1,Post-Graduate,Single,$40K - $60K,Blue,46,4,3,2275,1219,4807,72,Post-Graduate $40K - $60K,26
772415808,Existing Customer,48,F,F,5,Post-Graduate,Married,$40K - $60K,Blue,38,3,1,2926,716,4219,78,Post-Graduate $40K - $60K,26
789347133,Existing Customer,38,F,C,2,Post-Graduate,Married,$40K - $60K,Blue,28,2,1,4468,2395,4690,79,Post-Graduate $40K - $60K,26
716315508,Attrited Customer,37,F,D,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,5,3233,2517,1339,32,Post-Graduate $40K - $60K,26
823149483,Existing Customer,52,F,B,1,Post-Graduate,Single,$40K - $60K,Blue,48,1,3,1766,0,4643,76,Post-Graduate $40K - $60K,26
711333933,Existing Customer,56,F,D,3,Post-Graduate,Single,$40K - $60K,Blue,36,2,1,3005,1660,4586,72,Post-Graduate $40K - $60K,26
794540883,Existing Customer,56,F,B,1,Post-Graduate,Married,$40K - $60K,Blue,38,1,1,3485,1465,4776,87,Post-Graduate $40K - $60K,26
711856683,Existing Customer,51,M,D,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,3,1590,1273,7352,80,Post-Graduate $40K - $60K,26
709893858,Attrited Customer,43,M,D,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,9422,2108,4633,58,Post-Graduate $40K - $60K,26
779315508,Attrited Customer,43,M,E,4,Post-Graduate,Single,$40K - $60K,Blue,25,1,2,9043,1974,4638,48,Post-Graduate $40K - $60K,26
711559008,Existing Customer,40,F,E,4,Post-Graduate,Single,$40K - $60K,Blue,28,2,2,11642,1501,9137,92,Post-Graduate $40K - $60K,26
710192283,Existing Customer,46,M,E,4,Post-Graduate,Married,$40K - $60K,Blue,36,1,2,2219,1180,8686,91,Post-Graduate $40K - $60K,26
712833633,Existing Customer,41,M,C,2,Post-Graduate,Married,$40K - $60K,Blue,36,2,3,10688,653,13866,98,Post-Graduate $40K - $60K,26
712532058,Existing Customer,44,M,D,3,Post-Graduate,Married,$40K - $60K,Blue,36,1,2,12552,1405,15508,95,Post-Graduate $40K - $60K,26
793456983,Existing Customer,43,M,A,0,Post-Graduate,Single,$40K - $60K,Blue,37,1,3,7872,989,13746,104,Post-Graduate $40K - $60K,26
713398158,Existing Customer,45,M,D,3,Post-Graduate,Married,$40K - $60K,Blue,30,2,2,3821,1673,15005,89,Post-Graduate $40K - $60K,26
769667583,Attrited Customer,34,M,D,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,2,3744,0,8202,69,Post-Graduate $40K - $60K,26
717214158,Existing Customer,41,M,E,4,Post-Graduate,Married,$40K - $60K,Blue,28,5,3,9815,0,15475,94,Post-Graduate $40K - $60K,26
789937683,Existing Customer,37,M,D,3,Post-Graduate,Married,$40K - $60K,Blue,28,4,2,3645,701,15559,120,Post-Graduate $40K - $60K,26
714684108,Attrited Customer,31,M,B,1,Post-Graduate,Single,$40K - $60K,Blue,24,4,4,4169,534,8565,70,Post-Graduate $40K - $60K,26
718621608,Attrited Customer,54,F,C,2,High School,Married,Unknown,Blue,44,3,1,6094,0,909,14,High School Unknown,24
710572458,Existing Customer,36,F,D,3,High School,Married,Unknown,Blue,24,4,1,15439,0,2069,43,High School Unknown,24
802002858,Attrited Customer,62,F,B,1,High School,Married,Unknown,Blue,56,2,2,8990,0,747,19,High School Unknown,24
709854483,Existing Customer,35,F,B,1,High School,Married,Unknown,Blue,17,5,3,4588,2517,2442,62,High School Unknown,24
714278958,Existing Customer,39,F,C,2,High School,Married,Unknown,Blue,27,6,3,9347,1988,2201,46,High School Unknown,24
788784258,Existing Customer,60,M,C,2,High School,Married,Unknown,Blue,41,5,4,3007,1664,1475,31,High School Unknown,24
717914808,Existing Customer,65,M,B,1,High School,Single,Unknown,Blue,36,4,5,4465,703,4044,66,High School Unknown,24
